"decile","decile.visited","month","visit.prop"
"5","10","2020-07",0.0394043751777134
"6","1","2020-07",0.0363709981605558
"6","2","2020-07",0.0377563013787128
"6","3","2020-07",0.0423286911140065
"6","4","2020-07",0.0531377034915812
"6","5","2020-07",0.0588717411475992
"6","6","2020-07",0.0529319465738643
"6","7","2020-07",0.0526964751629777
"6","8","2020-07",0.044464786229185
"6","9","2020-07",0.0453083013125108
"6","10","2020-07",0.0395541443020678
"7","1","2020-07",0.0316967796054469
"7","2","2020-07",0.0297774884525367
"7","3","2020-07",0.0317158852967297
"7","4","2020-07",0.0478371893870463
"7","5","2020-07",0.0484449888342955
"7","6","2020-07",0.0556317008287285
"7","7","2020-07",0.0550524151255095
"7","8","2020-07",0.0429717541031783
"7","9","2020-07",0.0453341637134432
"7","10","2020-07",0.040969197568808
"8","1","2020-07",0.0270592602802405
"8","2","2020-07",0.0238889257606103
"8","3","2020-07",0.0313835940629816
"8","4","2020-07",0.0417681441586469
"8","5","2020-07",0.0492649101647815
"8","6","2020-07",0.0470219630250076
"8","7","2020-07",0.0492519157383889
"8","8","2020-07",0.0702396681330974
"8","9","2020-07",0.0631744309084399
"8","10","2020-07",0.0503287751536126
"9","1","2020-07",0.0217523609199047
"9","2","2020-07",0.0194768108556054
"9","3","2020-07",0.0256000978376162
"9","4","2020-07",0.0319640463430172
"9","5","2020-07",0.0383451764101946
"9","6","2020-07",0.039821249776978
"9","7","2020-07",0.0443925554178653
"9","8","2020-07",0.0571676337543885
"9","9","2020-07",0.082072678102349
"9","10","2020-07",0.0741530392476947
"10","1","2020-07",0.0192137284468555
"10","2","2020-07",0.0171392020105481
"10","3","2020-07",0.0197116553151356
"10","4","2020-07",0.0240439563372309
"10","5","2020-07",0.0276274240894958
"10","6","2020-07",0.0291369433772747
"10","7","2020-07",0.0293527810752772
"10","8","2020-07",0.0371346842151153
"10","9","2020-07",0.069344343233109
"10","10","2020-07",0.140922858089219
"1","1","2020-08",0.141350259479557
"1","2","2020-08",0.0745281052512675
"1","3","2020-08",0.047438254869649
"1","4","2020-08",0.0410737288318292
"1","5","2020-08",0.0446128077951738
"1","6","2020-08",0.0408029015448462
"1","7","2020-08",0.0338059744434141
"1","8","2020-08",0.0347777981862689
"1","9","2020-08",0.0299096626194137
"1","10","2020-08",0.0262675237797908
"2","1","2020-08",0.0793389510479118
"2","2","2020-08",0.103387097442124
"2","3","2020-08",0.0718662360838625
"2","4","2020-08",0.0524676757392855
"2","5","2020-08",0.0518994354679478
"2","6","2020-08",0.0507646448428811
"2","7","2020-08",0.0385489761182311
"2","8","2020-08",0.0321026471488329
"2","9","2020-08",0.0342790380972564
"2","10","2020-08",0.0334140148848958
"3","1","2020-08",0.051337697390505
"3","2","2020-08",0.0737818946791965
"3","3","2020-08",0.0698217180709974
"3","4","2020-08",0.0688759570690924
"3","5","2020-08",0.0629688871824779
"3","6","2020-08",0.0513440125499822
"3","7","2020-08",0.0395190817696105
"3","8","2020-08",0.0387813692569566
"3","9","2020-08",0.0377434315479524
"3","10","2020-08",0.0339970797056834
"4","1","2020-08",0.0497995063165076
"4","2","2020-08",0.0565065014380087
"4","3","2020-08",0.0641182969572153
"4","4","2020-08",0.0729517478183216
"4","5","2020-08",0.0846660994837855
"4","6","2020-08",0.0709663592581159
"4","7","2020-08",0.0565923215443524
"4","8","2020-08",0.0492495617915665
"4","9","2020-08",0.0457784886675602
"4","10","2020-08",0.0390434324688595
"5","1","2020-08",0.0483324138148321
"5","2","2020-08",0.0502534835987318
"5","3","2020-08",0.0671772303986676
"5","4","2020-08",0.0855931823619594
"5","5","2020-08",0.088775710371102
"5","6","2020-08",0.0776428531725064
"5","7","2020-08",0.0610398426928657
"5","8","2020-08",0.0620484301939167
"5","9","2020-08",0.056249946750916
"5","10","2020-08",0.0509178097411563
"6","1","2020-08",0.0500861727410443
"6","2","2020-08",0.0543450377306389
"6","3","2020-08",0.0571932994204138
"6","4","2020-08",0.0752622540404303
"6","5","2020-08",0.0809978245312254
"6","6","2020-08",0.0755745512181511
"6","7","2020-08",0.0821536958195637
"6","8","2020-08",0.0624884122083035
"6","9","2020-08",0.0609874505804681
"6","10","2020-08",0.0521239819455899
"7","1","2020-08",0.042236141694129
"7","2","2020-08",0.0361621484517496
"7","3","2020-08",0.0416217830571255
"7","4","2020-08",0.064713532432345
"7","5","2020-08",0.0639940966702344
"7","6","2020-08",0.0885565736392991
"7","7","2020-08",0.080309714569498
"7","8","2020-08",0.0605966326640022
"7","9","2020-08",0.0671637316019017
"7","10","2020-08",0.0503615572283846
"8","1","2020-08",0.0406552109530681
"8","2","2020-08",0.0339774546776086
"8","3","2020-08",0.0420419602839034
"8","4","2020-08",0.0638111539135288
"8","5","2020-08",0.0666029736847456
"8","6","2020-08",0.0690542635926906
"8","7","2020-08",0.0682309908566145
"8","8","2020-08",0.102910974741772
"8","9","2020-08",0.084357138702976
"8","10","2020-08",0.0654190279223315
"9","1","2020-08",0.0336791526273847
"9","2","2020-08",0.026756394337187
"9","3","2020-08",0.0362376689868622
"9","4","2020-08",0.0479196268781046
"9","5","2020-08",0.0585574833589385
"9","6","2020-08",0.0552811070408957
"9","7","2020-08",0.064004986625313
"9","8","2020-08",0.0781173215341668
"9","9","2020-08",0.115230507622452
"9","10","2020-08",0.0928758430156725
"10","1","2020-08",0.0289875084600673
"10","2","2020-08",0.0263476893704051
"10","3","2020-08",0.0278513296155538
"10","4","2020-08",0.0359811726728143
"10","5","2020-08",0.0404169161468825
"10","6","2020-08",0.043679961143104
"10","7","2020-08",0.0413832049553233
"10","8","2020-08",0.0520165524081154
"10","9","2020-08",0.0904037466011283
"10","10","2020-08",0.179831937820587
"1","1","2020-09",0.147027979891413
"1","2","2020-09",0.0761376259867742
"1","3","2020-09",0.0470639298929296
"1","4","2020-09",0.0354921858951612
"1","5","2020-09",0.0386841465565444
"1","6","2020-09",0.0353988201049562
"1","7","2020-09",0.0299261193774435
"1","8","2020-09",0.0277156222257673
"1","9","2020-09",0.0251893314150341
"1","10","2020-09",0.0229282545360265
"2","1","2020-09",0.0847590924638882
"2","2","2020-09",0.116466815830301
"2","3","2020-09",0.0720323966534908
"2","4","2020-09",0.0499173990685033
"2","5","2020-09",0.0510265280892755
"2","6","2020-09",0.0439326016457629
"2","7","2020-09",0.0355231366120378
"2","8","2020-09",0.0280979321601157
"2","9","2020-09",0.0275640237529106
"2","10","2020-09",0.0258153864126482
"3","1","2020-09",0.0523956975483048
"3","2","2020-09",0.0753155559423834
"3","3","2020-09",0.0771682625835941
"3","4","2020-09",0.0682067560950793
"3","5","2020-09",0.0622524779117592
"3","6","2020-09",0.0457638960653262
"3","7","2020-09",0.0366091597025431
"3","8","2020-09",0.0339869276841393
"3","9","2020-09",0.0327999546892696
"3","10","2020-09",0.0266814238473522
"4","1","2020-09",0.0465110399476687
"4","2","2020-09",0.0538712309502157
"4","3","2020-09",0.0640978808306958
"4","4","2020-09",0.0731277170444126
"4","5","2020-09",0.0838806056213767
"4","6","2020-09",0.0686075279067946
"4","7","2020-09",0.050786224716584
"4","8","2020-09",0.0440616090461655
"4","9","2020-09",0.0391500519021875
"4","10","2020-09",0.0314959124912543
"5","1","2020-09",0.0446226743997188
"5","2","2020-09",0.0466977472821015
"5","3","2020-09",0.0699713940905673
"5","4","2020-09",0.0825531116959008
"5","5","2020-09",0.0863186934014328
"5","6","2020-09",0.0747995255152005
"5","7","2020-09",0.0637630740173588
"5","8","2020-09",0.0565312670141656
"5","9","2020-09",0.0495631544206195
"5","10","2020-09",0.0386588221575227
"6","1","2020-09",0.0443993422436701
"6","2","2020-09",0.0476848221068965
"6","3","2020-09",0.0506638970678979
"6","4","2020-09",0.0706033581949899
"6","5","2020-09",0.0804080806223061
"6","6","2020-09",0.0732137683401588
"6","7","2020-09",0.0757937819571343
"6","8","2020-09",0.0564762078408065
"6","9","2020-09",0.0522264284530408
"6","10","2020-09",0.0397537007338144
"7","1","2020-09",0.0376412648707546
"7","2","2020-09",0.0344725800503235
"7","3","2020-09",0.0387965631162983
"7","4","2020-09",0.0614150066957357
"7","5","2020-09",0.0641798126681467
"7","6","2020-09",0.0790012802224868
"7","7","2020-09",0.0769841871138253
"7","8","2020-09",0.0589287554400326
"7","9","2020-09",0.0585193292369615
"7","10","2020-09",0.0374047314892431
"8","1","2020-09",0.0359533162755937
"8","2","2020-09",0.0316278774807247
"8","3","2020-09",0.0386103220577564
"8","4","2020-09",0.0556378999369396
"8","5","2020-09",0.0654643015536641
"8","6","2020-09",0.0629626409285394
"8","7","2020-09",0.0687121335583233
"8","8","2020-09",0.101146239261214
"8","9","2020-09",0.0824267196835913
"8","10","2020-09",0.0506578931030685
"9","1","2020-09",0.0302693935859409
"9","2","2020-09",0.0242755710476428
"9","3","2020-09",0.0304670485815574
"9","4","2020-09",0.0405775177387139
"9","5","2020-09",0.0459528484533154
"9","6","2020-09",0.0475083898463311
"9","7","2020-09",0.0563435390986553
"9","8","2020-09",0.0756306822059846
"9","9","2020-09",0.112703160919893
"9","10","2020-09",0.0846350261103327
"10","1","2020-09",0.0262417467146447
"10","2","2020-09",0.0215517858123924
"10","3","2020-09",0.0246612614125329
"10","4","2020-09",0.0289108405571933
"10","5","2020-09",0.0329252576366093
"10","6","2020-09",0.03102555289211
"10","7","2020-09",0.0329751611001235
"10","8","2020-09",0.0439500657573662
"10","9","2020-09",0.0893135068142327
"10","10","2020-09",0.174896313978154
"1","1","2020-10",0.122320314749743
"1","2","2020-10",0.0668725663603543
"1","3","2020-10",0.0427593564521229
"1","4","2020-10",0.0321024203318716
"1","5","2020-10",0.0346397695031491
"1","6","2020-10",0.0305343282499469
"1","7","2020-10",0.0263099351398369
"1","8","2020-10",0.02212287635877
"1","9","2020-10",0.0190251587142285
"1","10","2020-10",0.0171219938612751
"2","1","2020-10",0.0746159283835527
"2","2","2020-10",0.0994812213872309
"2","3","2020-10",0.0618663266982171
"2","4","2020-10",0.0439810307383255
"2","5","2020-10",0.0439849165442296
"2","6","2020-10",0.0369064808392447
"2","7","2020-10",0.0304307684218363
"2","8","2020-10",0.0218984627443934
"2","9","2020-10",0.0198586645829339
"2","10","2020-10",0.0184845531470596
"3","1","2020-10",0.0455809444065499
"3","2","2020-10",0.0634430812594362
"3","3","2020-10",0.0608233772487684
"3","4","2020-10",0.05557832596513
"3","5","2020-10",0.0524241338370697
"3","6","2020-10",0.0374936478085905
"3","7","2020-10",0.030986018644945
"3","8","2020-10",0.0268665668807163
"3","9","2020-10",0.0235701834648499
"3","10","2020-10",0.0208486961654153
"4","1","2020-10",0.0422260562281926
"4","2","2020-10",0.0492739678323859
"4","3","2020-10",0.052967130921398
"4","4","2020-10",0.0593325037222291
"4","5","2020-10",0.0671376869407632
"4","6","2020-10",0.0557640788114215
"4","7","2020-10",0.0440749141111267
"4","8","2020-10",0.0354865072196113
"4","9","2020-10",0.02960852554322
"4","10","2020-10",0.0246162815835822
"5","1","2020-10",0.0366116530481537
"5","2","2020-10",0.0395761323981307
"5","3","2020-10",0.0571297717911157
"5","4","2020-10",0.0681845115004772
"5","5","2020-10",0.0707924895415243
"5","6","2020-10",0.0581979590195222
"5","7","2020-10",0.0509760734997888
"5","8","2020-10",0.0443238492151959
"5","9","2020-10",0.0380468175542938
"5","10","2020-10",0.0289223657665198
"6","1","2020-10",0.0353344447020963
"6","2","2020-10",0.0384856631148652
"6","3","2020-10",0.0425956728039082
"6","4","2020-10",0.0584604377589791
"6","5","2020-10",0.0662584128013533
"6","6","2020-10",0.0584182145049086
"6","7","2020-10",0.0625070588236122
"6","8","2020-10",0.0454347044686612
"6","9","2020-10",0.0396118867656311
"6","10","2020-10",0.0301903532055231
"7","1","2020-10",0.0316466979660136
"7","2","2020-10",0.0310913344427283
"7","3","2020-10",0.0321129549974844
"7","4","2020-10",0.0507257485922492
"7","5","2020-10",0.054610927843178
"7","6","2020-10",0.0602854991270202
"7","7","2020-10",0.0594837528251485
"7","8","2020-10",0.044138302300943
"7","9","2020-10",0.0443183249464642
"7","10","2020-10",0.0295240608868708
"8","1","2020-10",0.0288338611566397
"8","2","2020-10",0.0255238615632786
"8","3","2020-10",0.0319104920175007
"8","4","2020-10",0.0475219077651393
"8","5","2020-10",0.053172181404585
"8","6","2020-10",0.0525528324373611
"8","7","2020-10",0.0559599193420007
"8","8","2020-10",0.0819475843493461
"8","9","2020-10",0.0623954549599632
"8","10","2020-10",0.0401273928908536
"9","1","2020-10",0.0205487113663706
"9","2","2020-10",0.0172385548228502
"9","3","2020-10",0.0224665204584258
"9","4","2020-10",0.0317073899900232
"9","5","2020-10",0.0350870736672475
"9","6","2020-10",0.0368796076997102
"9","7","2020-10",0.0427949461635885
"9","8","2020-10",0.0581466202222104
"9","9","2020-10",0.083130242721332
"9","10","2020-10",0.0635237761637517
"10","1","2020-10",0.0178086545242508
"10","2","2020-10",0.0137885442192966
"10","3","2020-10",0.0160161177440269
"10","4","2020-10",0.0208241316244127
"10","5","2020-10",0.0221573713218197
"10","6","2020-10",0.0228053475375861
"10","7","2020-10",0.0220645655123841
"10","8","2020-10",0.0328740614742918
"10","9","2020-10",0.0684725366803299
"10","10","2020-10",0.13456480781867
"1","1","2020-11",0.0983115591296296
"1","2","2020-11",0.0528610915158931
"1","3","2020-11",0.0358044996129427
"1","4","2020-11",0.0278728574154889
"1","5","2020-11",0.0287174703787631
"1","6","2020-11",0.0262737433933512
"1","7","2020-11",0.021949612042489
"1","8","2020-11",0.0179501367302203
"1","9","2020-11",0.0139912548784334
"1","10","2020-11",0.0126777457004694
"2","1","2020-11",0.062345716624245
"2","2","2020-11",0.0814403440741303
"2","3","2020-11",0.0505288095757391
"2","4","2020-11",0.0367848618040044
"2","5","2020-11",0.0373570073120312
"2","6","2020-11",0.0306476675421175
"2","7","2020-11",0.0258396512818397
"2","8","2020-11",0.0173220137263391
"2","9","2020-11",0.0139239130401133
"2","10","2020-11",0.0111966847019233
"3","1","2020-11",0.0386037154932658
"3","2","2020-11",0.0524584302050056
"3","3","2020-11",0.0505563527115035
"3","4","2020-11",0.0461802716998394
"3","5","2020-11",0.0443568289969859
"3","6","2020-11",0.0317959585576147
"3","7","2020-11",0.0264346363022811
"3","8","2020-11",0.0224184825948971
"3","9","2020-11",0.0175499430296605
"3","10","2020-11",0.0134025825123188
"4","1","2020-11",0.0330140881535969
"4","2","2020-11",0.0396722041521945
"4","3","2020-11",0.0434528045058534
"4","4","2020-11",0.0486198123520173
"4","5","2020-11",0.0554009768891904
"4","6","2020-11",0.0465540599676235
"4","7","2020-11",0.0353067017806957
"4","8","2020-11",0.0287299896737454
"4","9","2020-11",0.0220304529095323
"4","10","2020-11",0.0160675278008887
"5","1","2020-11",0.0309186904206288
"5","2","2020-11",0.0321802288550916
"5","3","2020-11",0.047544545214454
"5","4","2020-11",0.0553878783687641
"5","5","2020-11",0.0590838896617921
"5","6","2020-11",0.0479627591399759
"5","7","2020-11",0.0430548163548133
"5","8","2020-11",0.0370307605977577
"5","9","2020-11",0.0275673482246289
"5","10","2020-11",0.0191886013524647
"6","1","2020-11",0.0296708081925782
"6","2","2020-11",0.031518746071058
"6","3","2020-11",0.0337630177584824
"6","4","2020-11",0.0486174625916022
"6","5","2020-11",0.0545854571859181
"6","6","2020-11",0.0474258488549463
"6","7","2020-11",0.0494131576590289
"6","8","2020-11",0.0364054171421642
"6","9","2020-11",0.0293294771991255
"6","10","2020-11",0.0186791478769981
"7","1","2020-11",0.025346500843362
"7","2","2020-11",0.0241212933166999
"7","3","2020-11",0.0274207112647092
"7","4","2020-11",0.0412092501792078
"7","5","2020-11",0.0450565844106071
"7","6","2020-11",0.0498955600201182
"7","7","2020-11",0.0458870746974349
"7","8","2020-11",0.0353026782408086
"7","9","2020-11",0.0331476725827459
"7","10","2020-11",0.0188947827748712
"8","1","2020-11",0.0221596835959451
"8","2","2020-11",0.0215501966094209
"8","3","2020-11",0.0255248100567649
"8","4","2020-11",0.0373319780252412
"8","5","2020-11",0.0438083264341237
"8","6","2020-11",0.0418863509702792
"8","7","2020-11",0.0431713686081943
"8","8","2020-11",0.0650965052358459
"8","9","2020-11",0.0476624433815598
"8","10","2020-11",0.0286796752803898
"9","1","2020-11",0.0156913320978276
"9","2","2020-11",0.0133783038434943
"9","3","2020-11",0.0172366055982584
"9","4","2020-11",0.0251137400816075
"9","5","2020-11",0.0281200810730023
"9","6","2020-11",0.0283085088890387
"9","7","2020-11",0.0349965409354091
"9","8","2020-11",0.0481393053713446
"9","9","2020-11",0.0647704211917386
"9","10","2020-11",0.0485190354122607
"10","1","2020-11",0.012156224383564
"10","2","2020-11",0.011337931253633
"10","3","2020-11",0.0126504745533017
"10","4","2020-11",0.0168573142217062
"10","5","2020-11",0.0196292096789428
"10","6","2020-11",0.0158639784268192
"10","7","2020-11",0.0159816491177111
"10","8","2020-11",0.0274297366215397
"10","9","2020-11",0.0525922053770104
"10","10","2020-11",0.108678530495968
"1","1","2020-12",0.0799277489290346
"1","2","2020-12",0.0442866521583613
"1","3","2020-12",0.0323341594042426
"1","4","2020-12",0.0239018319356854
"1","5","2020-12",0.0254225182367539
"1","6","2020-12",0.0231922605501928
"1","7","2020-12",0.0202311834906709
"1","8","2020-12",0.0142951922806891
"1","9","2020-12",0.0118461094776313
"1","10","2020-12",0.0091297321858337
"2","1","2020-12",0.0524897436963241
"2","2","2020-12",0.0676369902003006
"2","3","2020-12",0.0427440801624862
"2","4","2020-12",0.0310492996991762
"2","5","2020-12",0.0313067125505272
"2","6","2020-12",0.0273306531373986
"2","7","2020-12",0.0225591434741402
"2","8","2020-12",0.0155140374769519
"2","9","2020-12",0.011698348345477
"2","10","2020-12",0.0103932383320202
"3","1","2020-12",0.0326588045585083
"3","2","2020-12",0.0438568245594477
"3","3","2020-12",0.0410718076710386
"3","4","2020-12",0.0380525133039038
"3","5","2020-12",0.0355998946985219
"3","6","2020-12",0.0268703802582574
"3","7","2020-12",0.0228561070838197
"3","8","2020-12",0.0183842334993386
"3","9","2020-12",0.0160463854076451
"3","10","2020-12",0.0106628202295003
"4","1","2020-12",0.0291713069603966
"4","2","2020-12",0.0344465362412369
"4","3","2020-12",0.0368983148908943
"4","4","2020-12",0.0397390631393649
"4","5","2020-12",0.0447801621506017
"4","6","2020-12",0.0370704428111363
"4","7","2020-12",0.0293010901497797
"4","8","2020-12",0.0239421893890272
"4","9","2020-12",0.0204344892829305
"4","10","2020-12",0.0125637626657173
"5","1","2020-12",0.0262123854227864
"5","2","2020-12",0.0267277906858531
"5","3","2020-12",0.0381594563225384
"5","4","2020-12",0.0441061229874767
"5","5","2020-12",0.0451778009550195
"5","6","2020-12",0.0392552000473363
"5","7","2020-12",0.0348789607233324
"5","8","2020-12",0.0304462337336258
"5","9","2020-12",0.0227997498166929
"5","10","2020-12",0.0155295864060171
"6","1","2020-12",0.0257049434538041
"6","2","2020-12",0.0261304039650782
"6","3","2020-12",0.0289354650526281
"6","4","2020-12",0.0378211760930325
"6","5","2020-12",0.0438475444568297
"6","6","2020-12",0.0384184945272836
"6","7","2020-12",0.0401957938826642
"6","8","2020-12",0.0306126489228977
"6","9","2020-12",0.0263929057468259
"6","10","2020-12",0.0155991765663264
"7","1","2020-12",0.0211582087363491
"7","2","2020-12",0.0213277639790631
"7","3","2020-12",0.0231659621405489
"7","4","2020-12",0.033391403898397
"7","5","2020-12",0.0364122842381409
"7","6","2020-12",0.0399736264285753
"7","7","2020-12",0.0392156377604434
"7","8","2020-12",0.0297538690531232
"7","9","2020-12",0.0285647923669125
"7","10","2020-12",0.0164912697728112
"8","1","2020-12",0.0179665545302816
"8","2","2020-12",0.0170233748792073
"8","3","2020-12",0.0200417174575614
"8","4","2020-12",0.0293027373764138
"8","5","2020-12",0.0357257735738658
"8","6","2020-12",0.0336392444887338
"8","7","2020-12",0.0351490267354992
"8","8","2020-12",0.0541220051717166
"8","9","2020-12",0.0413069908040892
"8","10","2020-12",0.0226839531219988
"9","1","2020-12",0.0138253922046015
"9","2","2020-12",0.0112635886567592
"9","3","2020-12",0.0155354290440828
"9","4","2020-12",0.020950880395783
"9","5","2020-12",0.0242551551910796
"9","6","2020-12",0.023661918855029
"9","7","2020-12",0.0288889436734796
"9","8","2020-12",0.0394788906463158
"9","9","2020-12",0.0536346385385476
"9","10","2020-12",0.0394042390142101
"10","1","2020-12",0.0103644318084026
"10","2","2020-12",0.00799481403653657
"10","3","2020-12",0.0100944329852038
"10","4","2020-12",0.0119867988944695
"10","5","2020-12",0.0141935174102167
"10","6","2020-12",0.0126839560823393
"10","7","2020-12",0.0133133076436517
"10","8","2020-12",0.021894536303952
"10","9","2020-12",0.046653484510695
"10","10","2020-12",0.0918169291319925
"1","1","2021-01",0.064676629761228
"1","2","2021-01",0.0356763147448816
"1","3","2021-01",0.0261780276437914
"1","4","2021-01",0.017774548405988
"1","5","2021-01",0.019044012103049
"1","6","2021-01",0.0164834974326337
"1","7","2021-01",0.0145807996167671
"1","8","2021-01",0.0089001502290231
"1","9","2021-01",0.00684769424878364
"1","10","2021-01",0.00522303418765422
"2","1","2021-01",0.0426923200694631
"2","2","2021-01",0.0516642800403243
"2","3","2021-01",0.0324780932836259
"2","4","2021-01",0.0224425212832194
"2","5","2021-01",0.0221481447550248
"2","6","2021-01",0.0197143700038445
"2","7","2021-01",0.0164109442077154
"2","8","2021-01",0.00896531782699825
"2","9","2021-01",0.00664398344073527
"2","10","2021-01",0.00534777559046921
"3","1","2021-01",0.0261160339303166
"3","2","2021-01",0.0329722972792717
"3","3","2021-01",0.0304388505242978
"3","4","2021-01",0.027634898960582
"3","5","2021-01",0.025258584623903
"3","6","2021-01",0.0189233551493306
"3","7","2021-01",0.0156741769002625
"3","8","2021-01",0.0111954669194299
"3","9","2021-01",0.00912268779914491
"3","10","2021-01",0.00646769680510774
"4","1","2021-01",0.0206713922808797
"4","2","2021-01",0.0251630241193818
"4","3","2021-01",0.0269153654606529
"4","4","2021-01",0.0266222541106673
"4","5","2021-01",0.0305011146131444
"4","6","2021-01",0.0256786236178889
"4","7","2021-01",0.0206748585724161
"4","8","2021-01",0.0142139204473668
"4","9","2021-01",0.0111504757080939
"4","10","2021-01",0.00665901242055834
"5","1","2021-01",0.0184049543602224
"5","2","2021-01",0.0192573084328229
"5","3","2021-01",0.0273365806693741
"5","4","2021-01",0.0297445268473731
"5","5","2021-01",0.0313379287211987
"5","6","2021-01",0.027444339927961
"5","7","2021-01",0.0234829519428246
"5","8","2021-01",0.0181156362231411
"5","9","2021-01",0.0121672099542594
"5","10","2021-01",0.00778117237009676
"6","1","2021-01",0.0195587721163776
"6","2","2021-01",0.0196052311464477
"6","3","2021-01",0.0203511254303551
"6","4","2021-01",0.0259414620931467
"6","5","2021-01",0.0301423486314276
"6","6","2021-01",0.0255105931820051
"6","7","2021-01",0.027074494114422
"6","8","2021-01",0.017870230174743
"6","9","2021-01",0.0149120273092683
"6","10","2021-01",0.0093276618296637
"7","1","2021-01",0.0148803231486815
"7","2","2021-01",0.0149474679430067
"7","3","2021-01",0.0170337086871609
"7","4","2021-01",0.0230899565917682
"7","5","2021-01",0.024306532864267
"7","6","2021-01",0.0284584042530749
"7","7","2021-01",0.0252065046419463
"7","8","2021-01",0.0179411171824442
"7","9","2021-01",0.0163487189878376
"7","10","2021-01",0.00852419997480836
"8","1","2021-01",0.0109336498108181
"8","2","2021-01",0.00989384428763587
"8","3","2021-01",0.0128098186565302
"8","4","2021-01",0.0201954919484777
"8","5","2021-01",0.0225671972690334
"8","6","2021-01",0.0207902937548475
"8","7","2021-01",0.0218723187235046
"8","8","2021-01",0.0322476400225853
"8","9","2021-01",0.0240924386081038
"8","10","2021-01",0.0118703414136543
"9","1","2021-01",0.00791847668502023
"9","2","2021-01",0.00677030419016505
"9","3","2021-01",0.00730520959688662
"9","4","2021-01",0.0117685121659182
"9","5","2021-01",0.0136997657582979
"9","6","2021-01",0.0143171589866007
"9","7","2021-01",0.0184258207117022
"9","8","2021-01",0.0243570994158597
"9","9","2021-01",0.0339850443159175
"9","10","2021-01",0.0235624872564145
"10","1","2021-01",0.00524669651767132
"10","2","2021-01",0.00499972379476145
"10","3","2021-01",0.00475206027393308
"10","4","2021-01",0.00519286120139988
"10","5","2021-01",0.00562035066671176
"10","6","2021-01",0.00669621835676137
"10","7","2021-01",0.00650206988070974
"10","8","2021-01",0.0111638185912002
"10","9","2021-01",0.027328387376315
"10","10","2021-01",0.0609810378679543
